review_id,flight_id,route_id,review_date,nps_score,sentiment,review_text,language,source
REV000221,FLT00064,R012,2025-01-04,10,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,TripAdvisor
REV000222,FLT00064,R012,2025-01-04,8,neutral,Repas basique mais consommable. Le siège était convenable.,fr,Web
REV000223,FLT00064,R012,2025-01-04,10,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Web
REV000224,FLT00064,R012,2025-01-04,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,App
REV000225,FLT00064,R012,2025-01-04,9,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Email Survey
REV000226,FLT00064,R012,2025-01-04,9,positive,On-time departure and smooth landing. Great value for money on this route.,en,App
REV000227,FLT00065,R001,2025-01-05,8,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,App
REV000228,FLT00065,R001,2025-01-05,9,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,TripAdvisor
REV000229,FLT00065,R001,2025-01-05,9,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,Web
REV000230,FLT00065,R001,2025-01-05,5,neutral,Boarding took longer than expected but the flight itself was fine.,en,TripAdvisor
REV000231,FLT00065,R001,2025-01-05,10,positive,The cabin crew was outstanding. Very attentive and professional.,en,App
REV000232,FLT00066,R002,2025-01-05,8,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Email Survey
REV000233,FLT00066,R002,2025-01-05,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Email Survey
REV000234,FLT00066,R002,2025-01-05,6,neutral,Food could be better. Flight was on time though.,en,Web
REV000235,FLT00066,R002,2025-01-05,9,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,TripAdvisor
REV000236,FLT00066,R002,2025-01-05,8,neutral,Repas basique mais consommable. Le siège était convenable.,fr,Email Survey
REV000237,FLT00067,R003,2025-01-05,6,negative,Frequent flyer points still not credited after multiple complaints.,en,TripAdvisor
REV000238,FLT00067,R003,2025-01-05,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,App
REV000239,FLT00067,R003,2025-01-05,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV000240,FLT00067,R003,2025-01-05,7,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,App
REV000241,FLT00067,R003,2025-01-05,7,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,Web
REV000242,FLT00068,R004,2025-01-05,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,TripAdvisor
REV000243,FLT00068,R004,2025-01-05,5,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant.,fr,Email Survey
REV000244,FLT00068,R004,2025-01-05,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Web
REV000245,FLT00068,R004,2025-01-05,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV000246,FLT00069,R004,2025-01-05,8,positive,Booked through the app and everything worked seamlessly.,en,App
REV000247,FLT00069,R004,2025-01-05,9,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,TripAdvisor
REV000248,FLT00069,R004,2025-01-05,9,positive,Premium economy seat was worth every dollar on the long-haul.,en,App
REV000249,FLT00069,R004,2025-01-05,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,App
REV000250,FLT00069,R004,2025-01-05,8,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,Email Survey
REV000251,FLT00070,R005,2025-01-05,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,Email Survey
REV000252,FLT00070,R005,2025-01-05,9,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,App
REV000253,FLT00070,R005,2025-01-05,3,negative,Réclamation pour bagage abîmé ignorée depuis 3 semaines. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.,fr,App
REV000254,FLT00070,R005,2025-01-05,5,neutral,Boarding took longer than expected but the flight itself was fine.,en,TripAdvisor
REV000255,FLT00071,R005,2025-01-05,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV000256,FLT00071,R005,2025-01-05,5,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,App
REV000257,FLT00071,R005,2025-01-05,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,TripAdvisor
REV000258,FLT00071,R005,2025-01-05,7,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,App
REV000259,FLT00072,R006,2025-01-05,3,negative,Crew was rude when I asked about my missed connection.,en,Web
REV000260,FLT00073,R006,2025-01-05,5,negative,"Avion vieillissant, climatisation défaillante, sièges abîmés. Problème récurrent : encombrement chronique à Lagos, créneaux non respectés.",fr,Email Survey
REV000261,FLT00073,R006,2025-01-05,10,positive,Business cabin on the A330 is excellent value compared to competitors.,en,TripAdvisor
REV000262,FLT00074,R007,2025-01-05,3,negative,Bagages perdus et aucune aide de l'équipe au sol. Très déçu.,fr,Email Survey
REV000263,FLT00075,R008,2025-01-05,7,neutral,The flight was okay. Nothing special but nothing bad either.,en,Email Survey
REV000264,FLT00075,R008,2025-01-05,5,negative,Crew was rude when I asked about my missed connection. Recurring issue: repeated cancellations on the Ouagadougou route.,en,TripAdvisor
REV000265,FLT00075,R008,2025-01-05,8,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,TripAdvisor
REV000266,FLT00076,R009,2025-01-05,8,positive,Booked through the app and everything worked seamlessly.,en,Email Survey
REV000267,FLT00076,R009,2025-01-05,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV000268,FLT00076,R009,2025-01-05,8,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,App
REV000269,FLT00076,R009,2025-01-05,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV000270,FLT00076,R009,2025-01-05,8,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,TripAdvisor
REV000271,FLT00076,R009,2025-01-05,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,Web
REV000272,FLT00077,R009,2025-01-05,9,positive,The cabin crew was outstanding. Very attentive and professional.,en,Email Survey
REV000273,FLT00078,R010,2025-01-05,10,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV000274,FLT00078,R010,2025-01-05,5,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,App
REV000275,FLT00078,R010,2025-01-05,9,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,TripAdvisor
REV000276,FLT00078,R010,2025-01-05,5,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,App
REV000277,FLT00078,R010,2025-01-05,3,negative,The aircraft was dirty. Seat wouldn't recline. Disappointed.,en,TripAdvisor
REV000278,FLT00079,R011,2025-01-05,9,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV000279,FLT00079,R011,2025-01-05,5,negative,Frequent flyer points still not credited after multiple complaints.,en,TripAdvisor
REV000280,FLT00079,R011,2025-01-05,8,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Web
REV000281,FLT00079,R011,2025-01-05,7,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,Email Survey
REV000282,FLT00079,R011,2025-01-05,2,negative,Retard de 2 heures sans explication. Service clientèle décevant. Problème récurrent : manque de connexions cohérentes vers l'est africain.,fr,Web
REV000283,FLT00080,R012,2025-01-05,7,neutral,Food could be better. Flight was on time though.,en,TripAdvisor
REV000284,FLT00080,R012,2025-01-05,3,negative,"Repas immangeable, je n'ai pas pu finir mon plateau.",fr,TripAdvisor
REV000285,FLT00080,R012,2025-01-05,8,neutral,Food could be better. Flight was on time though.,en,TripAdvisor
REV000286,FLT00080,R012,2025-01-05,9,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,Email Survey
REV000287,FLT00080,R012,2025-01-05,8,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,App
REV000288,FLT00081,R001,2025-01-06,10,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV000289,FLT00081,R001,2025-01-06,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,TripAdvisor
REV000290,FLT00081,R001,2025-01-06,6,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV000291,FLT00081,R001,2025-01-06,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,TripAdvisor
REV000292,FLT00081,R001,2025-01-06,6,neutral,Decent flight overall. The check-in process was a little slow.,en,Email Survey
REV000293,FLT00081,R001,2025-01-06,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV000294,FLT00082,R002,2025-01-06,8,positive,Premium economy seat was worth every dollar on the long-haul.,en,App
REV000295,FLT00082,R002,2025-01-06,5,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,TripAdvisor
REV000296,FLT00082,R002,2025-01-06,8,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Web
REV000297,FLT00083,R003,2025-01-06,9,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,TripAdvisor
REV000298,FLT00083,R003,2025-01-06,8,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,TripAdvisor
REV000299,FLT00084,R004,2025-01-06,8,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,TripAdvisor
REV000300,FLT00084,R004,2025-01-06,8,positive,The cabin crew was outstanding. Very attentive and professional.,en,App
REV000301,FLT00084,R004,2025-01-06,9,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,App
REV000302,FLT00084,R004,2025-01-06,5,neutral,Repas basique mais consommable. Le siège était convenable.,fr,App
REV000303,FLT00084,R004,2025-01-06,8,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Web
REV000304,FLT00084,R004,2025-01-06,9,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Email Survey
REV000305,FLT00085,R004,2025-01-06,1,negative,"Cancelled with only 2 hours notice. No rebooking offered, no hotel.",en,Web
REV000306,FLT00086,R005,2025-01-06,10,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Web
REV000307,FLT00086,R005,2025-01-06,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,TripAdvisor
REV000308,FLT00086,R005,2025-01-06,8,positive,Premium economy seat was worth every dollar on the long-haul.,en,Web
REV000309,FLT00086,R005,2025-01-06,10,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Email Survey
REV000310,FLT00087,R005,2025-01-06,9,positive,Crew handled a minor turbulence event calmly and professionally. Reassuring.,en,Web
REV000311,FLT00087,R005,2025-01-06,8,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,Email Survey
REV000312,FLT00088,R006,2025-01-06,2,negative,"Avion vieillissant, climatisation défaillante, sièges abîmés. Problème récurrent : encombrement chronique à Lagos, créneaux non respectés.",fr,App
REV000313,FLT00088,R006,2025-01-06,9,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Web
REV000314,FLT00088,R006,2025-01-06,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Email Survey
REV000315,FLT00088,R006,2025-01-06,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Web
REV000316,FLT00088,R006,2025-01-06,8,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,App
REV000317,FLT00089,R006,2025-01-06,9,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,App
REV000318,FLT00089,R006,2025-01-06,6,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Web
REV000319,FLT00089,R006,2025-01-06,2,negative,Inflight Wi-Fi did not work despite being charged for it.,en,TripAdvisor
REV000320,FLT00089,R006,2025-01-06,9,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,Email Survey
REV000321,FLT00089,R006,2025-01-06,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,TripAdvisor
REV000322,FLT00089,R006,2025-01-06,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,TripAdvisor
REV000323,FLT00090,R007,2025-01-06,10,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,App
REV000324,FLT00090,R007,2025-01-06,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,App
REV000325,FLT00091,R008,2025-01-06,8,positive,Crew handled a minor turbulence event calmly and professionally. Reassuring.,en,Web
REV000326,FLT00091,R008,2025-01-06,8,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Web
REV000327,FLT00091,R008,2025-01-06,9,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV000328,FLT00092,R009,2025-01-06,2,negative,Crew was rude when I asked about my missed connection.,en,App
REV000329,FLT00092,R009,2025-01-06,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV000330,FLT00092,R009,2025-01-06,5,negative,The aircraft was dirty. Seat wouldn't recline. Disappointed. Recurring issue: Paris CDG slot delays affecting connections.,en,Email Survey
REV000331,FLT00092,R009,2025-01-06,5,neutral,The flight was okay. Nothing special but nothing bad either.,en,Web
REV000332,FLT00093,R009,2025-01-06,2,negative,"Personnel à bord peu aimable, on a l'impression de déranger. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.",fr,TripAdvisor
REV000333,FLT00094,R010,2025-01-06,6,negative,Multiple delays on this route this year. Reliability is a real issue.,en,App
REV000334,FLT00094,R010,2025-01-06,6,negative,"Comparé à Ethiopian ou Air France, le niveau de service n'y est pas.",fr,TripAdvisor
REV000335,FLT00094,R010,2025-01-06,6,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,TripAdvisor
REV000336,FLT00095,R011,2025-01-06,6,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Web
REV000337,FLT00095,R011,2025-01-06,7,neutral,Decent flight overall. The check-in process was a little slow.,en,Email Survey
